             JOBID            PARTITION     NAME     USER ST       TIME  NODES     NODELIST(REASON)
           4226613            zen3_0512 Emery_b1    jacob  R    6:39:32     10 n3504-043,n3505-[005,043,065,070],n3506-[005,037,047,052,060]
       4225515_108            zen3_0512 N6ndy120  polejit  R   13:08:59      1            n3507-045
       4225515_107            zen3_0512 N6ndy120  polejit  R   13:09:33      1            n3504-004
       4225331_193            zen3_0512 N6Y1200m  polejit  R   14:40:28      1            n3507-060
           4226612            zen3_0512 Emery_b1    jacob  R    6:44:28     10 n3508-[047-048],n3509-[001-003],n3511-[032,039-040,042,061]
       4225517_105            zen3_0512 N6Y1200m  polejit  R   13:18:28      1            n3501-060
       4225515_106            zen3_0512 N6ndy120  polejit  R   13:35:20      1            n3505-033
       4225515_105            zen3_0512 N6ndy120  polejit  R   13:52:33      1            n3504-012
       4225515_104            zen3_0512 N6ndy120  polejit  R   14:08:35      1            n3507-058
       4225515_103            zen3_0512 N6ndy120  polejit  R   14:14:21      1            n3509-011
       4225515_102            zen3_0512 N6ndy120  polejit  R   14:25:40      1            n3504-033
           4227148            zen3_0512 sschaexp    yuzhu  R    3:09:59      1            n3511-038
       4225517_104            zen3_0512 N6Y1200m  polejit  R   14:46:20      1            n3505-009
           4227146            zen3_0512 sschaexp    yuzhu  R    3:19:08      1            n3504-006
           4227105            zen3_0512 sschaexp    yuzhu  R    3:39:17      1            n3508-038
           4227104            zen3_0512 sschaexp    yuzhu  R    3:42:14      1            n3504-034
       4225515_101            zen3_0512 N6ndy120  polejit  R   15:00:55      1            n3506-003
        4225517_99            zen3_0512 N6Y1200m  polejit  R   15:24:50      1            n3504-042
           4227103            zen3_0512 sschaexp    yuzhu  R    4:15:25      1            n3506-030
        4225517_98            zen3_0512 N6Y1200m  polejit  R   15:32:40      1            n3501-028
        4225517_97            zen3_0512 N6Y1200m  polejit  R   15:33:11      1            n3508-059
        4225517_96            zen3_0512 N6Y1200m  polejit  R   15:46:19      1            n3502-047
        4225517_95            zen3_0512 N6Y1200m  polejit  R   15:50:14      1            n3505-010
       4225331_179            zen3_0512 N6Y1200m  polejit  R   17:18:54      1            n3501-017
       4225331_178            zen3_0512 N6Y1200m  polejit  R   17:25:31      1            n3506-044
       4225515_100            zen3_0512 N6ndy120  polejit  R   16:51:01      1            n3506-006
        4225517_91            zen3_0512 N6Y1200m  polejit  R   16:51:07      1            n3501-055
        4225517_90            zen3_0512 N6Y1200m  polejit  R   17:20:25      1            n3501-034
        4225517_89            zen3_0512 N6Y1200m  polejit  R   17:20:32      1            n3508-025
        4225517_88            zen3_0512 N6Y1200m  polejit  R   17:21:40      1            n3501-023
        4225517_87            zen3_0512 N6Y1200m  polejit  R   17:21:49      1            n3506-002
        4225517_86            zen3_0512 N6Y1200m  polejit  R   17:22:45      1            n3503-013
        4225517_85            zen3_0512 N6Y1200m  polejit  R   17:35:44      1            n3503-047
           4225994            zen3_0512 submit_d viktorch  R   15:58:02     12 n3501-[011,025],n3502-[045-046],n3506-[031-032],n3507-[030-031],n3508-[061-062],n3511-[059-060]
           4225844            zen3_0512 2zenCPU_  asap_mm  R   15:58:02      2      n3501-[042,048]
           4225845            zen3_0512 2zenCPU_  asap_mm  R   15:58:02      2  n3501-054,n3502-065
           4225846            zen3_0512 2zenCPU_  asap_mm  R   15:58:02      2      n3504-[032,036]
           4225847            zen3_0512 2zenCPU_  asap_mm  R   15:58:02      2  n3504-059,n3505-050
       4227897_271            zen3_0512 lagr_job fiona_fi  R       7:36      1            n3501-036
       4227897_272            zen3_0512 lagr_job fiona_fi  R       7:36      1            n3501-036
       4227897_273            zen3_0512 lagr_job fiona_fi  R       7:36      1            n3501-036
       4227897_274            zen3_0512 lagr_job fiona_fi  R       7:36      1            n3501-036
       4227897_267            zen3_0512 lagr_job fiona_fi  R      12:03      1            n3501-003
       4227897_268            zen3_0512 lagr_job fiona_fi  R      12:03      1            n3501-003
       4227897_269            zen3_0512 lagr_job fiona_fi  R      12:03      1            n3501-003
       4227897_270            zen3_0512 lagr_job fiona_fi  R      12:03      1            n3501-003
       4227897_265            zen3_0512 lagr_job fiona_fi  R      12:06      1            n3502-024
       4227897_266            zen3_0512 lagr_job fiona_fi  R      12:06      1            n3502-024
       4227897_264            zen3_0512 lagr_job fiona_fi  R      12:12      1            n3502-024
       4227897_260            zen3_0512 lagr_job fiona_fi  R      14:15      1            n3501-012
       4227897_261            zen3_0512 lagr_job fiona_fi  R      14:15      1            n3501-012
       4227897_262            zen3_0512 lagr_job fiona_fi  R      14:15      1            n3501-012
       4227897_263            zen3_0512 lagr_job fiona_fi  R      14:15      1            n3501-012
       4227897_256            zen3_0512 lagr_job fiona_fi  R      17:52      1            n3502-028
       4227897_257            zen3_0512 lagr_job fiona_fi  R      17:52      1            n3502-028
       4227897_258            zen3_0512 lagr_job fiona_fi  R      17:52      1            n3502-028
       4227897_259            zen3_0512 lagr_job fiona_fi  R      17:52      1            n3502-028
        4225517_84            zen3_0512 N6Y1200m  polejit  R   18:06:37      1            n3501-007
        4225515_99            zen3_0512 N6ndy120  polejit  R   18:19:24      1            n3501-041
        4225515_97            zen3_0512 N6ndy120  polejit  R   18:39:47      1            n3509-012
        4225515_98            zen3_0512 N6ndy120  polejit  R   18:39:47      1            n3511-058
           4226460            zen3_0512    F36-6 emilocco  R   14:53:15      8      n3505-[014-021]
           4226467            zen3_0512    F36-7 emilocco  R   14:53:15      8      n3508-[005-012]
           4226463            zen3_0512  phonons mwuensch  R   14:53:15      1            n3507-007
           4226464            zen3_0512  phonons mwuensch  R   14:53:15      1            n3507-050
           4226469            zen3_0512  phonons mwuensch  R   14:53:15      1            n3507-051
           4226489            zen3_0512  sconfig mwuensch  R   14:53:15      1            n3505-022
           4226490            zen3_0512  sconfig mwuensch  R   14:53:15      1            n3505-023
           4226277            zen3_0512     test  ric_doc  R   14:53:15      4      n3508-[013-016]
           4226279            zen3_0512     test  ric_doc  R   14:52:47      4      n3502-[055-058]
           4226278            zen3_0512     test  ric_doc  R   14:53:15      4 n3505-[026-028],n3508-017
           4226280            zen3_0512     test  ric_doc  R   14:52:47      4  n3502-[007-009,017]
           4226281            zen3_0512     test  ric_doc  R   14:52:47      4 n3502-[011-012,019-020]
           4226283            zen3_0512     test  ric_doc  R   14:52:47      4 n3502-[059-060],n3508-[018-019]
           4226380            zen3_0512 2zenCPU_  asap_mm  R   14:52:44      2      n3502-[021-022]
           4226386            zen3_0512 2zenCPU_  asap_mm  R   14:52:29      2      n3505-[024-025]
        4225515_95            zen3_0512 N6ndy120  polejit  R   19:30:25      1            n3507-022
        4225515_96            zen3_0512 N6ndy120  polejit  R   19:30:25      1            n3507-055
           4226457            zen3_0512    F36-5 emilocco  R   15:58:02      8 n3505-063,n3506-[050,055,059],n3507-[005,018],n3508-[049,052]
        4225515_94            zen3_0512 N6ndy120  polejit  R   20:41:44      1            n3501-027
        4225515_93            zen3_0512 N6ndy120  polejit  R   20:49:16      1            n3506-040
        4225515_92            zen3_0512 N6ndy120  polejit  R   21:29:08      1            n3501-047
        4225517_75            zen3_0512 N6Y1200m  polejit  R   21:35:40      1            n3501-050
        4225515_91            zen3_0512 N6ndy120  polejit  R   23:20:23      1            n3503-002
        4225515_90            zen3_0512 N6ndy120  polejit  R   23:47:48      1            n3505-060
        4225515_89            zen3_0512 N6ndy120  polejit  R   23:51:45      1            n3505-053
        4225515_85            zen3_0512 N6ndy120  polejit  R 1-01:29:01      1            n3503-023
        4225515_84            zen3_0512 N6ndy120  polejit  R 1-01:30:22      1            n3502-036
        4225515_83            zen3_0512 N6ndy120  polejit  R 1-01:31:27      1            n3501-063
        4225515_80            zen3_0512 N6ndy120  polejit  R 1-01:47:53      1            n3505-041
        4225515_81            zen3_0512 N6ndy120  polejit  R 1-01:47:53      1            n3506-035
        4225515_74            zen3_0512 N6ndy120  polejit  R 1-05:07:58      1            n3509-013
        4225515_73            zen3_0512 N6ndy120  polejit  R 1-05:18:43      1            n3507-008
        4225515_72            zen3_0512 N6ndy120  polejit  R 1-05:56:02      1            n3501-002
        4225515_71            zen3_0512 N6ndy120  polejit  R 1-05:56:38      1            n3503-003
        4225515_64            zen3_0512 N6ndy120  polejit  R 1-09:05:47      1            n3507-036
        4225515_63            zen3_0512 N6ndy120  polejit  R 1-09:22:14      1            n3504-028
        4225517_68            zen3_0512 N6Y1200m  polejit  R 1-10:24:55      1            n3502-041
        4225517_67            zen3_0512 N6Y1200m  polejit  R 1-10:31:22      1            n3503-053
           4228938            zen3_0512 sschaexp    yuzhu  R    2:24:08      1            n3507-059
        4225515_55            zen3_0512 N6ndy120  polejit  R 1-13:18:15      1            n3507-046
           4229193            zen3_0512   cspMIL  praveen  R    2:10:09      1            n3504-019
           4229191            zen3_0512   cspMIL  praveen  R    2:14:46      1            n3507-025
           4229198            zen3_0512   cspMIL  praveen  R    2:10:09      1            n3507-004
        4225517_47            zen3_0512 N6Y1200m  polejit  R 1-15:46:04      1            n3501-066
        4225517_48            zen3_0512 N6Y1200m  polejit  R 1-15:46:04      1            n3502-015
        4225517_36            zen3_0512 N6Y1200m  polejit  R 1-16:03:07      1            n3507-065
           4229515            zen3_0512 16x2x6_B martinkl  R      15:27      1            n3503-015
        4225517_31            zen3_0512 N6Y1200m  polejit  R 1-16:57:16      1            n3502-070
           4229514            zen3_0512 16x2x6_B martinkl  R      48:55      1            n3508-024
        4225517_30            zen3_0512 N6Y1200m  polejit  R 1-17:20:49      1            n3507-012
           4229513            zen3_0512 16x2x6_B martinkl  R    1:12:15      1            n3505-042
           4229511            zen3_0512 16x2x6_B martinkl  R    1:30:55      1            n3504-018
           4229512            zen3_0512 16x2x6_B martinkl  R    1:30:55      1            n3507-006
           4229510            zen3_0512 16x1x6_B martinkl  R    1:47:00      1            n3503-056
           4229506            zen3_0512 16x1x6_B martinkl  R    1:58:30      1            n3505-011
           4229507            zen3_0512 16x1x6_B martinkl  R    1:58:30      1            n3507-041
           4229508            zen3_0512 16x1x6_B martinkl  R    1:58:30      1            n3508-021
           4229509            zen3_0512 16x1x6_B martinkl  R    1:58:30      1            n3509-005
           4229360            zen3_0512 sat_anal hoferr97  R      15:27      1            n3503-016
           4229363            zen3_0512 sat_anal hoferr97  R      15:27      1            n3503-017
           4229365            zen3_0512 sat_anal hoferr97  R      15:27      1            n3503-018
           4229367            zen3_0512 sat_anal hoferr97  R      15:27      1            n3503-019
           4229369            zen3_0512 sat_anal hoferr97  R      15:27      1            n3503-020
           4225532            zen3_0512 2zenCPU_  asap_mm  R 1-22:34:09      2  n3505-035,n3506-019
           4231993            zen3_0512       qe skaidisc  R      32:10      1            n3504-047
           4226917            zen3_0512 cfDNA_nu daltuk72  R 2-18:22:03      1            n3502-024
       4224744_187            zen3_0512 N3Y600mu  polejit  R    4:50:11      1            n3508-064
       4224744_188            zen3_0512 N3Y600mu  polejit  R    4:50:11      1            n3508-065
       4224744_186            zen3_0512 N3Y600mu  polejit  R    5:50:35      1            n3501-037
       4224744_185            zen3_0512 N3Y600mu  polejit  R    5:55:06      1            n3511-065
       4224744_184            zen3_0512 N3Y600mu  polejit  R    6:51:23      1            n3511-041
       4224744_182            zen3_0512 N3Y600mu  polejit  R    6:53:39      1            n3503-070
       4224744_183            zen3_0512 N3Y600mu  polejit  R    6:53:39      1            n3504-001
       4224744_181            zen3_0512 N3Y600mu  polejit  R    8:24:47      1            n3503-051
       4224744_180            zen3_0512 N3Y600mu  polejit  R    8:28:20      1            n3503-055
       4224744_175            zen3_0512 N3Y600mu  polejit  R   10:53:39      1            n3504-014
       4224744_174            zen3_0512 N3Y600mu  polejit  R   10:58:26      1            n3505-008
       4224744_173            zen3_0512 N3Y600mu  polejit  R   11:00:52      1            n3506-061
       4224744_172            zen3_0512 N3Y600mu  polejit  R   11:01:46      1            n3507-035
       4224744_171            zen3_0512 N3Y600mu  polejit  R   11:11:23      1            n3501-051
       4224744_170            zen3_0512 N3Y600mu  polejit  R   11:34:09      1            n3507-013
       4224744_169            zen3_0512 N3Y600mu  polejit  R   12:46:22      1            n3501-020
       4224744_168            zen3_0512 N3Y600mu  polejit  R   13:10:51      1            n3504-013
       4224744_167            zen3_0512 N3Y600mu  polejit  R   13:12:39      1            n3502-050
       4224744_154            zen3_0512 N3Y600mu  polejit  R   18:33:30      1            n3503-043
       4224744_153            zen3_0512 N3Y600mu  polejit  R   18:35:49      1            n3503-034
        4225522_47            zen3_0512 N3Y1200m  polejit  R 1-05:41:26      1            n3506-065
        4225522_46            zen3_0512 N3Y1200m  polejit  R 1-05:53:52      1            n3507-003
        4225522_45            zen3_0512 N3Y1200m  polejit  R 1-05:54:26      1            n3505-055
        4225522_44            zen3_0512 N3Y1200m  polejit  R 1-06:05:30      1            n3504-005
        4225522_38            zen3_0512 N3Y1200m  polejit  R 1-06:22:47      1            n3506-046
        4225522_37            zen3_0512 N3Y1200m  polejit  R 1-06:24:07      1            n3502-064
        4225522_36            zen3_0512 N3Y1200m  polejit  R 1-06:27:06      1            n3503-045
        4225522_35            zen3_0512 N3Y1200m  polejit  R 1-06:33:08      1            n3507-016
        4225522_29            zen3_0512 N3Y1200m  polejit  R 1-06:45:54      1            n3507-070
        4225522_30            zen3_0512 N3Y1200m  polejit  R 1-06:45:54      1            n3508-027
        4225522_28            zen3_0512 N3Y1200m  polejit  R 1-06:59:30      1            n3504-020
        4225522_27            zen3_0512 N3Y1200m  polejit  R 1-07:01:46      1            n3511-066
        4225522_22            zen3_0512 N3Y1200m  polejit  R 1-07:46:26      1            n3507-069
        4225522_21            zen3_0512 N3Y1200m  polejit  R 1-08:03:59      1            n3502-042
        4225522_20            zen3_0512 N3Y1200m  polejit  R 1-08:16:49      1            n3506-004
        4225522_19            zen3_0512 N3Y1200m  polejit  R 1-08:51:01      1            n3503-035
        4225522_15            zen3_0512 N3Y1200m  polejit  R 1-09:03:23      1            n3506-001
        4225522_14            zen3_0512 N3Y1200m  polejit  R 1-09:14:14      1            n3501-058
        4225522_13            zen3_0512 N3Y1200m  polejit  R 1-09:14:35      1            n3501-009
        4225522_12            zen3_0512 N3Y1200m  polejit  R 1-09:14:46      1            n3503-040
           4233890     zen3_0512_a100x2 SETUP6_8   simeon PD       0:00      8           (Priority)
           4233886     zen3_0512_a100x2 SETUP5_8   simeon PD       0:00      8           (Priority)
           4233882     zen3_0512_a100x2 SETUP4_8   simeon PD       0:00      8           (Priority)
           4233878     zen3_0512_a100x2 SETUP3_8   simeon PD       0:00      8          (Resources)
           4233891     zen3_0512_a100x2 SETUP6_4   simeon PD       0:00      4         (Dependency)
           4233887     zen3_0512_a100x2 SETUP5_4   simeon PD       0:00      4         (Dependency)
           4233883     zen3_0512_a100x2 SETUP4_4   simeon PD       0:00      4         (Dependency)
           4233879     zen3_0512_a100x2 SETUP3_4   simeon PD       0:00      4         (Dependency)
           4233875     zen3_0512_a100x2 SETUP2_4   simeon PD       0:00      4         (Dependency)
           4233871     zen3_0512_a100x2 SETUP1_4   simeon PD       0:00      4           (Priority)
           4233892     zen3_0512_a100x2 SETUP6_2   simeon PD       0:00      2         (Dependency)
           4233888     zen3_0512_a100x2 SETUP5_2   simeon PD       0:00      2         (Dependency)
           4233884     zen3_0512_a100x2 SETUP4_2   simeon PD       0:00      2         (Dependency)
           4233880     zen3_0512_a100x2 SETUP3_2   simeon PD       0:00      2         (Dependency)
           4233876     zen3_0512_a100x2 SETUP2_2   simeon PD       0:00      2         (Dependency)
           4233872     zen3_0512_a100x2 SETUP1_2   simeon PD       0:00      2         (Dependency)
           4233893     zen3_0512_a100x2 SETUP6_1   simeon PD       0:00      1         (Dependency)
           4233889     zen3_0512_a100x2 SETUP5_1   simeon PD       0:00      1         (Dependency)
           4233885     zen3_0512_a100x2 SETUP4_1   simeon PD       0:00      1         (Dependency)
           4233881     zen3_0512_a100x2 SETUP3_1   simeon PD       0:00      1         (Dependency)
           4233877     zen3_0512_a100x2 SETUP2_1   simeon PD       0:00      1         (Dependency)
           4233873     zen3_0512_a100x2 SETUP1_1   simeon PD       0:00      1         (Dependency)
           4233874     zen3_0512_a100x2 SETUP2_8   simeon  R       0:56      8 n3072-[007-008],n3074-[006-011]
           4174673     zen3_0512_a100x2 inclBin5    maxz2  R 8-04:16:53      1            n3074-005
           4174672     zen3_0512_a100x2 inclBin3    maxz2  R 8-04:16:57      1            n3073-006
           4233318     zen3_0512_a100x2 a100gpu4  tsfloss  R    2:38:19      1            n3072-002
           4232281     zen3_0512_a100x2 neb_cu_d  parinya  R    5:07:16      4      n3071-[001-004]
           4233474     zen3_0512_a100x2 hwang_he  nadja_g  R    1:46:04      1            n3072-006
           4233469     zen3_0512_a100x2 hwang_he  nadja_g  R    1:55:06      1            n3071-015
           4233472     zen3_0512_a100x2 hwang_he  nadja_g  R    1:53:06      1            n3072-001
           4233471     zen3_0512_a100x2 hwang_he  nadja_g  R    1:55:06      1            n3072-011
           4233473     zen3_0512_a100x2 hwang_he  nadja_g  R    1:53:06      1            n3074-012
           4233468     zen3_0512_a100x2 hwang_he  nadja_g  R    2:00:01      1            n3073-007
           4229930     zen3_0512_a100x2 hwang_he  nadja_g  R 1-00:43:01      1            n3073-015
           4228115     zen3_0512_a100x2 Coh3Wsj2 danizira  R 2-00:03:20      1            n3071-013
           4228113     zen3_0512_a100x2 Coh2Wsj2 danizira  R 2-00:03:39      1            n3071-012
           4228112     zen3_0512_a100x2 Coh1Wsj2 danizira  R 2-00:03:54      1            n3074-002
           4228110     zen3_0512_a100x2 Cos3Wsj2 danizira  R 2-00:05:54      1            n3071-011
           4228109     zen3_0512_a100x2 Cos2Wsj2 danizira  R 2-00:06:09      1            n3071-010
           4228107     zen3_0512_a100x2 Cos1Wsj2 danizira  R 2-00:06:32      1            n3071-009
           4228103     zen3_0512_a100x2 Cop3Wsj2 danizira  R 2-00:08:56      1            n3071-008
           4228099     zen3_0512_a100x2 Con0Lib3 danizira  R 2-00:11:58      1            n3074-014
           4228093     zen3_0512_a100x2 ConLib2. danizira  R 2-00:12:49      1            n3074-003
           4228092     zen3_0512_a100x2 Con0Wsj3 danizira  R 2-00:13:48      1            n3074-013
           4228081     zen3_0512_a100x2 Cop2Wsj2 danizira  R 2-00:17:22      1            n3073-012
           4228080     zen3_0512_a100x2 Cop1Wsj2 danizira  R 2-00:17:51      1            n3073-009
           4228071     zen3_0512_a100x2 Wav0Lib2 danizira  R 2-00:24:14      1            n3073-005
           4228069     zen3_0512_a100x2 Wav0Lib3 danizira  R 2-00:24:44      1            n3073-001
           4228068     zen3_0512_a100x2 Wav0Lib5 danizira  R 2-00:25:16      1            n3072-012
           4233227     zen3_0512_a100x2     A100    kadic  R    3:12:19      1            n3071-017
           4233894     zen3_0512_a100x2 neural_b  schirni  R       1:22      1            n3071-014
           4230364     zen3_0512_a100x2    hgbdn ddalling  R   21:45:00      1            n3073-011
           4229268     zen3_0512_a100x2    hgbdn ddalling  R 1-09:43:02      1            n3073-014
           4233208     zen3_0512_a100x2    hgbdn ddalling  R    3:21:38      1            n3071-006
           4233210     zen3_0512_a100x2    hgbdn ddalling  R    3:21:38      1            n3072-014
           4233212     zen3_0512_a100x2    hgbdn ddalling  R    3:21:38      1            n3073-002
           4233213     zen3_0512_a100x2    hgbdn ddalling  R    3:21:38      1            n3073-003
           4233214     zen3_0512_a100x2    hgbdn ddalling  R    3:21:38      1            n3073-004
           4233200     zen3_0512_a100x2    hgbdn ddalling  R    3:23:41      1            n3073-010
           4233201     zen3_0512_a100x2    hgbdn ddalling  R    3:23:41      1            n3074-001
           4233202     zen3_0512_a100x2    hgbdn ddalling  R    3:23:41      1            n3074-015
           4233203     zen3_0512_a100x2    hgbdn ddalling  R    3:23:41      1            n3071-005
           4233455     zen3_0512_a100x2     L-sp chalbeis  R    2:07:38      1            n3072-002
           4233458     zen3_0512_a100x2  L-sp-te chalbeis  R    2:07:38      1            n3072-003
           4233228     zen3_0512_a100x2    asOrg chalbeis  R    3:10:53      1            n3071-016
           4233221     zen3_0512_a100x2    asOrg chalbeis  R    3:13:48      1            n3071-016
           4233156 zen3_0512_a100x2_jup vsc5_a10 maxneuma  R    3:49:06      1            n3071-007
           4233570    zen3_0512_jupyter vsc5_jup amedvedo  R    1:18:00      1            n3503-022
           4232647    zen3_0512_jupyter vsc5_jup alexande  R    4:48:52      1            n3503-032
           4231970    zen3_0512_jupyter vsc5_jup krindler  R    7:27:50      1            n3503-022
           4231309    zen3_0512_jupyter vsc5_jup magdazeb  R   10:23:07      1            n3503-022
           4231976    zen3_0512_jupyter vsc5_jup lkapral6  R    7:24:58      1            n3503-022
           4233164    zen3_0512_jupyter vsc5_jup kohlisab  R    3:46:26      1            n3503-022
           4231951    zen3_0512_jupyter vsc5_jup springer  R    7:43:26      1            n3503-022
           4233238    zen3_0512_jupyter vsc5_jup    moa_h  R    2:59:14      1            n3503-032
           4065654            zen3_1024    bb_pd   irmler PD       0:00     96     (QOSGrpCpuLimit)
           4082027            zen3_1024 Alv_mig_ wilhelme PD       0:00      9 (Job's QOS not permi
4225002_[18-36%12]            zen3_1024 b03ndy10  polejit PD       0:00      1  (JobArrayTaskLimit)
4225106_[13-19%10]            zen3_1024 b02a07mu  polejit PD       0:00      1  (JobArrayTaskLimit)
    4225333_[5-10]            zen3_1024 N12Y1200  polejit PD       0:00      1           (Priority)
 4225605_[1-24%12]            zen3_1024 N12Y1200  polejit PD       0:00      1           (Priority)
           4225841            zen3_1024 2zenCPU_      mat PD       0:00      2           (Priority)
           4226536            zen3_1024    t_std     afun PD       0:00      4           (Priority)
           4227564            zen3_1024 t0-AM-f4 mr_taco0 PD       0:00      1           (Priority)
           4227565            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4227573            zen3_1024 t-AM-dop mr_taco0 PD       0:00      1           (Priority)
           4227578            zen3_1024 t-AM-dop mr_taco0 PD       0:00      1           (Priority)
           4227579            zen3_1024 t-AM-dop mr_taco0 PD       0:00      1           (Priority)
           4227580            zen3_1024 t-AM-dop mr_taco0 PD       0:00      1           (Priority)
           4227581            zen3_1024 t-AM-dop mr_taco0 PD       0:00      1           (Priority)
           4227760            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4227762            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4227765            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4227767            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4227769            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4227776            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4227587            zen3_1024 s-1HnoTe mr_super PD       0:00      2           (Priority)
           4227588            zen3_1024 s-md6H30 mr_super PD       0:00      2           (Priority)
           4227590            zen3_1024  s-zioMD mr_super PD       0:00      2           (Priority)
           4227593            zen3_1024 s-MD3V-7 mr_super PD       0:00      2           (Priority)
           4229660            zen3_1024 2_111_00    Tyang PD       0:00      2           (Priority)
           4229677            zen3_1024 2_111_00    Tyang PD       0:00      3           (Priority)
           4229573            zen3_1024     test dariogoa PD       0:00      1           (Priority)
4229629_[7-8,10-13            zen3_1024 b03ndy10  polejit PD       0:00      1           (Priority)
           4229941            zen3_1024 ls_weak_ roberte1 PD       0:00     64           (Priority)
    4229861_[1-10]            zen3_1024 N4Y600mu  polejit PD       0:00      1           (Priority)
    4229915_[1-10]            zen3_1024 N10Y1200  polejit PD       0:00      1           (Priority)
 4229917_[1-24%12]            zen3_1024 N10Y1200  polejit PD       0:00      1           (Priority)
 4229920_[1-32%11]            zen3_1024 N4Y1200m  polejit PD       0:00      1           (Priority)
    4229919_[1-10]            zen3_1024 N4Y1200m  polejit PD       0:00      1           (Priority)
           4230004            zen3_1024 DOS_hybr hannes80 PD       0:00      8           (Priority)
           4230010            zen3_1024 DOS_hybr hannes80 PD       0:00      8           (Priority)
           4231877            zen3_1024    dimer  awindi5 PD       0:00      4           (Priority)
           4231881            zen3_1024   gsCDlh     kern PD       0:00      7           (Priority)
           4232257            zen3_1024     nbsq  awindi5 PD       0:00      4           (Priority)
           4232797            zen3_1024 data-sma    tiago PD       0:00      1           (Priority)
           4231953            zen3_1024 mimic_rr mmazarbe PD       0:00      1           (Priority)
           4233235            zen3_1024 daniel72 herzdani PD       0:00      1           (Priority)
           4232269            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4232091            zen3_1024     test dariogoa PD       0:00      1           (Priority)
           4232093            zen3_1024     test dariogoa PD       0:00      1           (Priority)
           4232278            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4232280            zen3_1024 t0-AM-pc mr_taco0 PD       0:00      1           (Priority)
           4232095            zen3_1024     test dariogoa PD       0:00      1           (Priority)
           4233782            zen3_1024 daniel72 herzdani PD       0:00      1           (Priority)
           4232824            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232821            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232818            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232815            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232812            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232809            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232806            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232803            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232800            zen3_1024 data-sma    tiago PD       0:00      1         (Dependency)
           4232625            zen3_1024 2zenCPU_      mat PD       0:00      2           (Priority)
           4232624            zen3_1024 2zenCPU_      mat PD       0:00      2           (Priority)
           4232631            zen3_1024 2zenCPU_      mat PD       0:00      2           (Priority)
           4233479            zen3_1024   EPW_Tm tammurel PD       0:00      1           (Priority)
    4233138_[8-13]            zen3_1024 b02ndy10  polejit PD       0:00      1           (Priority)
    4233187_[1-10]            zen3_1024 N10Y600p  polejit PD       0:00      1           (Priority)
 4233188_[1-24%12]            zen3_1024 N10Y600m  polejit PD       0:00      1           (Priority)
           4233653            zen3_1024       v6 springer PD       0:00      1           (Priority)
           4233572            zen3_1024  elastic chgutsch PD       0:00      1           (Priority)
           4233669            zen3_1024 TiN_wurz chgutsch PD       0:00      1           (Priority)
           4233670            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233671            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233672            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233673            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233674            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233675            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233676            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233677            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233678            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233679            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233680            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233681            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233682            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233683            zen3_1024 Al6Ti18N chgutsch PD       0:00      1           (Priority)
           4233684            zen3_1024 Al21Ti3N chgutsch PD       0:00      1           (Priority)
           4233685            zen3_1024 Al18Ti6N chgutsch PD       0:00      1           (Priority)
           4233686            zen3_1024 Al21Ti3N chgutsch PD       0:00      1           (Priority)
           4233689            zen3_1024 Ti18Al9N chgutsch PD       0:00      1           (Priority)
           4233699            zen3_1024 Ti6Al21N chgutsch PD       0:00      1           (Priority)
